id,def_year,data_year,class,def,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2700299437,2020,2019,1,"1,00",0.234116623,1.440382942,2.579925651,0.161879896,0,0.387608069,0.395996519,0.001689335,0.015031448,0.0948651,95.82463011,0.006303217,1.387608069,0.234116623,0.268011527,1,1.655619597,158.6491354,2.579925651
2106250578,2020,2018,1,"1,00",0.251948254,0.081748753,2.282915765,0,0.764537655,0.336805917,-0.153548421,0,0.049980148,0.067149834,1.63562448,0.351655682,0.29905893,-0.774197523,0,-1.295597484,0.733041279,2.186512484,2.969068976
4464318922,2020,2019,1,"1,00",0.425612053,0.163841808,1.349557522,0.118644068,0,0.740983607,0.055555556,0.004268148,0.005894109,0.063088512,27.79755179,0.020663257,0.8,0.08819133,0.206557377,0.130530973,1.096721311,48.39508197,1.349557522
5736242600,2020,2019,1,"1,00",0.439543688,0.201808989,1.275028902,0.591224371,0.008686894,0.784295947,0.418100053,0.221927633,0.075752952,0.143753652,2.664041261,0.209691571,0.682292139,0.427247235,1.054946051,0.951156069,1.746033185,4.7535588,1.275028902
7539844239,2020,2019,1,"1,00",0.231364582,0.109659943,3.319046623,0.056885793,0,0.301006923,0.228462245,0.040895813,0.078835721,0.079475645,1.390993083,0.552058701,0.284203902,0.22856588,0.07407874,0.984319465,1.297511811,1.80969163,3.322182731
5073458978,2020,2019,1,"1,00",0.891474465,0.109967051,0.121737122,0.442545305,0,8.214421252,0.890650741,0.19297773,0.047952586,-0.106466227,2.29324547,0.047323994,5.129032258,0.891384996,4.077798861,0.999075999,9.20683112,21.13092979,0.121737122
8226541335,2020,2018,1,"1,00",0.760545431,0.005811138,0.28133378,0.007595259,4.385964912,3.176157531,-0.069835606,0.014590678,0.011163337,0,0.520555626,0.411036036,0,-0.661361627,0.03549732,-0.125335121,0.673615247,2.173922299,0.314845845
3690522987,2020,2019,1,"1,00",0.234912203,0.036299247,3.256700168,0.002901972,0,0.307059277,0.113963897,0.001388725,0.017370837,0.191038316,2.089666027,0.366105684,1.108460846,0.129595434,0.003793236,0.484924623,1.148964896,2.731451717,3.256700168
1467674888,2020,2019,2,"1,00",0.005587624,0.047194643,177.8016529,0.02438236,0.081213307,0.005619021,-0.053197876,0.025068844,0.048523407,0.005449088,0.972616024,1.018469281,0.920962199,-0.057558197,0.024542159,-9.685950413,0.946453472,0.978081174,177.9669421
833075054,2020,2019,1,"1,00",-4.467552162,-0.419808607,-0.440871794,0.002248601,-10.44955157,-0.817102797,-1.888720389,0.003162928,-0.590511217,-0.952622496,0.710924018,1.520191247,0.008521749,-66.58629606,0.001141643,1.205728466,0.041072614,0.130026015,-1.223836223
4531370841,2020,2019,1,"1,00",0.123241035,0.213799365,7.114180479,0.384021788,0,0.140564328,0.071039492,0.059032866,0.032865815,0.077621425,6.505220154,0.134777755,0.643023557,0.074952107,0.438001553,0.576427256,1.08102511,7.419622055,7.114180479
5527276627,2020,2019,1,"1,00",0.551112447,0.335838845,0.814511729,0.287432351,0,1.227729404,-0.00420926,0.081716386,0.095478246,0.260072159,3.517438364,0.127617745,0.340254521,-0.009465855,0.6403215,-0.007637752,0.990622907,7.835900871,0.814511729
2518580379,2020,2017,1,"1,00",0.829261323,0.224960709,0.205892488,0.008929847,0,4.856903766,0.825689384,0.004103473,0.103374696,0.083654808,2.176168024,0.078458407,5.779916318,0.828649269,0.052301255,0.995692626,5.835983264,12.74560669,0.205892488
487039309,2020,2019,1,"1,00",0.014703511,0.031151506,59.06779661,0.028131643,5.822117647,0.01492293,-0.036516895,0.175347222,0.194170322,0.006376897,0.160433922,4.282986111,0.556716063,-0.18426895,0.032390919,-10.42671984,0.957954258,0.162828066,67.0109671
3095354414,2020,2019,1,"1,00",0.40203053,0.082370713,1.29376851,0.174633675,2.569228419,0.672325635,0.110995217,0.120217228,0.056703719,0.02237929,1.452650985,0.239040712,0.494171726,0.052540237,0.335747187,0.082480557,1.213397169,2.429304306,1.487374491
5853266113,2019,2018,1,"1,00",0.518098304,-0.107294284,0.930135637,0.009147299,0,1.075112016,0.37923995,0.00370235,-0.043427137,-0.080637563,2.470673681,0.195048703,0.56293279,0.440392067,0.01898167,0.731984542,1.786965377,5.126924644,0.930135637
8832364874,2018,2017,1,"1,00",0.0032982,-0.001485516,302.1957105,0.000583596,0,0.003309114,0.0032982,0.001156475,-0.002943753,0.002272486,0.504633396,1.975100753,0.568573178,0.0032982,0.000585527,1,1.003309114,0.506303285,302.1957105
5712072365,2018,2016,1,"1,00",0.000999741,0.001689218,999.2586207,0.000275791,0,0.001000742,0.001016978,0.000325667,0.001994708,0.000827372,0.846849953,1.179666192,1.000741929,0.000999724,0.000276067,1,1.001017996,0.847697431,999.2586207
600482744,2019,2018,1,"1,00",0.009421621,0.026798102,105.1388499,0,0,0.009511232,0.009421621,0,0.003575326,0.003026018,7.49528919,0.132160128,0.897404087,0.009421621,0,1,1.009511232,7.566578624,105.1388499
798485311,2018,2017,1,"1,00",0.149550134,0.208519089,3.772899729,0.007619356,0.47249757,0.175856646,0.067844695,0.003693372,0.101076579,0.128840075,2.062981276,0.231641193,0.585473955,-0.345473198,0.013503807,-1.460162602,1.120241345,2.42586856,5.686449864
8130828404,2017,2016,1,"1,00",0.001552081,0.143711198,643.2962963,0.029432053,0,0.001554494,-0.002011957,0.002506241,0.012237506,-0.012129225,11.74350425,0.085021293,0.962692153,-0.002019153,0.029477805,-1.296296296,0.997984916,11.76175946,643.2962963
3751696367,2018,2016,1,"1,00",0.458623054,0.210361375,1.180439889,0.633924199,0,0.847141823,0.372735285,0.088638449,0.029413778,0.167074723,7.151797082,0.017568844,0.502713459,0.407756589,1.170947902,0.812726884,1.688494935,13.2103835,1.180439889
5706222425,2018,2017,1,"1,00",0.014106656,0.01322135,69.88852188,0.001293013,0,0.014308501,0.014106656,0.001346891,0.013772266,0.01000629,0.959998136,1.026974227,1.009133337,0.014106656,0.001311514,1,1.014308501,0.973734271,69.88852188
2113101989,2018,2017,1,"1,00",0.861020357,0.294797688,0.161412726,0.001256597,0,6.195298373,0.842422719,0.000112918,0.026490515,0.125157075,11.12842423,0.012488708,7.05244123,0.858386684,0.009041591,0.978400467,7.061482821,80.07233273,0.161412726
4296406987,2018,2015,1,"1,00",0.330593881,0.013717257,1.454484969,0.00279944,15,0.493861457,0.061987602,0.010994189,0.053871525,-0.01079784,0.254629074,1.820873253,0.097559518,-0.233174936,0.005821932,-0.382870622,1.12891421,0.38038056,2.024859372
